user_id,posted,sentiment_analysis
guygu6,2015-03-25,positivo
76561197987668797,2014-10-13,negativo
76561198063917108,2014-07-02,neutral
76561198063917108,2014-06-27,negativo
76561198076580598,2015-03-11,neutral
76561198076580598,Posted June 17.,negativo
76561198076580598,2015-07-29,positivo
76561198085225506,2015-02-10,positivo
cyclacious,Posted September 11.,positivo
d3r3q2e23,2014-03-22,neutral
d3r3q2e23,2011-11-08,negativo
d3r3q2e23,2011-10-21,positivo
76561198093986319,2014-06-09,neutral
76561198093986319,2014-05-18,positivo
76561198093986319,2013-12-04,negativo
76561198093986319,2015-10-30,positivo
76561198093986319,2015-07-17,neutral
76561198093986319,2015-05-26,positivo
76561198093986319,2014-05-18,positivo
76561198093986319,2014-05-18,positivo
76561198072830087,2013-12-26,neutral
GetALifeStopLookingAtMyUrl,2013-06-20,positivo
GetALifeStopLookingAtMyUrl,2014-01-03,positivo
GetALifeStopLookingAtMyUrl,2015-02-20,positivo
GetALifeStopLookingAtMyUrl,2014-12-20,positivo
76561198105276761,2014-09-13,positivo
Fitz136,2013-01-18,positivo
Fitz136,2012-07-26,positivo
Fitz136,2011-08-07,positivo
Fitz136,2011-07-05,positivo
ToppyTheTopHat,2014-03-12,negativo
ToppyTheTopHat,2014-08-15,negativo
ToppyTheTopHat,2014-10-04,positivo
ToppyTheTopHat,2014-07-26,positivo
ToppyTheTopHat,2014-07-14,negativo
cyrade3000,2012-01-26,positivo
d3fcon81,2015-10-18,positivo
d3fcon81,2014-02-01,positivo
trilluminati88,2015-10-11,neutral
MarshallFist,2014-07-12,positivo
MarshallFist,2014-07-01,neutral
MarshallFist,2014-03-26,positivo
moniinthebag,2013-12-15,positivo
moniinthebag,2015-10-30,negativo
moniinthebag,2015-01-26,negativo
76561198060414778,2014-07-21,positivo
Oh_Jesus,2015-09-02,positivo
Oh_Jesus,2014-08-15,positivo
Oh_Jesus,2014-07-27,negativo
Oh_Jesus,2014-04-15,positivo
Oh_Jesus,Posted January 14.,positivo
Oh_Jesus,2015-06-26,positivo
Oh_Jesus,Posted March 10.,positivo
Oh_Jesus,Posted January 10.,positivo
Oh_Jesus,2015-12-02,negativo
Light7T7,2014-01-15,positivo
Xuchiex,2015-07-20,positivo
Xuchiex,2015-07-20,negativo
Xuchiex,2015-01-11,positivo
Xuchiex,Posted February 5.,positivo
tuckismad,2012-08-16,positivo
tuckismad,2012-12-15,negativo
76561198034572029,2013-12-28,positivo
666_pl_Satan_pl_666,2014-03-18,positivo
666_pl_Satan_pl_666,2013-11-24,neutral
666_pl_Satan_pl_666,2013-11-24,neutral
666_pl_Satan_pl_666,2015-01-31,neutral
666_pl_Satan_pl_666,2015-01-31,positivo
666_pl_Satan_pl_666,Posted March 28.,positivo
666_pl_Satan_pl_666,Posted April 11.,neutral
666_pl_Satan_pl_666,Posted June 21.,neutral
Ambush3,2015-12-18,positivo
officialrobo,2013-12-17,neutral
76561197960461312,Posted February 23.,positivo
76561197960461312,Posted January 1.,neutral
steamaccountforsale1,2015-02-09,neutral
steamaccountforsale1,2015-02-14,negativo
Monkers,2014-02-22,positivo
76561197960565429,2015-06-20,positivo
76561197960608571,2015-10-30,positivo
76561197960743001,2015-07-23,positivo
76561197960909955,Posted January 22.,neutral
76561197961205196,2013-12-10,positivo
adadadad88,2015-04-06,neutral
playergdgsd,2015-03-18,positivo
playergdgsd,2015-03-18,positivo
playergdgsd,2015-03-18,positivo
playergdgsd,2015-03-18,positivo
playergdgsd,2015-02-27,positivo
telfie,2012-08-06,positivo
telfie,2011-06-02,negativo
76561197961464265,2014-02-28,positivo
Junkieee,2014-10-08,negativo
Junkieee,2014-10-07,negativo
fuckofplease,Posted February 3.,positivo
fuckofplease,Posted March 27.,neutral
kitarei,2014-03-25,positivo
cashout_skins_csgo_cameron,2015-08-10,positivo
76561197962025274,2015-07-02,neutral
insolent,Posted July 10.,negativo
blenderxd,2014-08-27,neutral
Jantoz,2014-11-11,positivo
Jantoz,2014-07-17,positivo
Jantoz,2014-10-28,positivo
Jantoz,2014-10-28,positivo
Jantoz,2014-10-28,positivo
Jantoz,2014-07-21,positivo
jujubamagica,2014-08-18,neutral
jujubamagica,2014-09-10,neutral
jujubamagica,2014-08-20,neutral
76561197963478502,2015-05-13,neutral
tpskeletor,2014-05-08,positivo
tpskeletor,Posted June 14.,positivo
tpskeletor,2014-03-06,neutral
tpskeletor,Posted June 14.,positivo
tpskeletor,2013-12-29,negativo
GeminiRJ,2015-12-12,negativo
DUMB1020120,2015-10-21,positivo
76561197963759246,2015-01-07,negativo
SilencerLX,2014-11-30,positivo
SilencerLX,2014-08-12,neutral
SilencerLX,Posted January 20.,positivo
SilencerLX,2015-04-15,positivo
SilencerLX,2015-03-11,positivo
SilencerLX,2014-12-31,positivo
SilencerLX,2014-12-11,positivo
SilencerLX,2014-09-18,neutral
SilencerLX,2014-04-04,neutral
hammyhamm,2014-02-03,positivo
hammyhamm,2013-12-31,neutral
hammyhamm,2014-07-18,negativo
hammyhamm,2015-01-31,negativo
hammyhamm,Posted February 27.,negativo
hammyhamm,Posted February 11.,positivo
hammyhamm,2013-11-15,positivo
hammyhamm,2013-07-22,positivo
hammyhamm,2012-09-20,neutral
hammyhamm,2011-07-04,positivo
ZePudding,Posted January 30.,negativo
ZePudding,Posted April 3.,positivo
ZePudding,Posted January 17.,positivo
ZePudding,2015-08-08,positivo
ZePudding,2015-08-08,negativo
ZePudding,2015-05-29,positivo
amoocow,2014-03-23,neutral
amoocow,2014-03-16,negativo
76561197964876290,2014-12-30,positivo
GenSeed,2015-06-25,positivo
GenSeed,2010-11-25,negativo
GenSeed,2015-07-31,positivo
GenSeed,2014-07-01,positivo
GenSeed,2014-04-17,positivo
GenSeed,2011-08-02,negativo
bonzeye3,2015-02-14,positivo
bonzeye3,2015-02-14,positivo
bonzeye3,2015-02-14,positivo
bonzeye3,2015-02-14,positivo
sweepa,2014-11-09,positivo
sweepa,2013-12-18,positivo
76561197965557728,Posted February 7.,negativo
76561197965557728,Posted February 7.,neutral
loco72,2014-03-20,positivo
loco72,2015-07-09,positivo
Write-0ff,2015-08-24,positivo
Write-0ff,2014-10-21,positivo
Write-0ff,2015-10-29,negativo
Drxoid,Posted April 21.,neutral
Drxoid,Posted February 15.,positivo
Drxoid,Posted February 15.,positivo
irmikeee,2014-12-02,positivo
irmikeee,2014-10-18,positivo
irmikeee,2014-04-12,positivo
Zild42,2015-12-07,neutral
fixated84,2014-03-08,positivo
76561197967253452,2015-12-18,neutral
76561197967405669,2014-01-21,positivo
deviousbastard,2015-03-24,negativo
theoriginalmasta,2014-01-12,negativo
76561197967708845,2014-02-21,negativo
ravenovski,2013-12-20,positivo
monfrizzle,2013-06-17,negativo
monfrizzle,2013-12-15,positivo
monfrizzle,2014-01-29,positivo
monfrizzle,2014-01-08,positivo
1snap,2015-07-09,negativo
1snap,2015-12-31,positivo
1snap,2015-12-31,positivo
1snap,2014-12-04,negativo
1snap,2014-02-06,positivo
1snap,2014-02-06,negativo
1snap,2013-12-09,positivo
76561197967849744,Posted May 27.,negativo
hektoz,2015-04-22,neutral
hektoz,2015-04-11,neutral
76561197968133716,2014-11-21,negativo
countchoculaus,2013-11-26,positivo
76561197968515654,2015-05-23,neutral
ufnprik,Posted May 22.,positivo
76561197968933410,Posted August 18.,negativo
76561197968933410,Posted April 21.,negativo
mrsidekick,2015-04-16,positivo
SuNNZ,2012-07-12,negativo
76561197969314107,2015-08-04,positivo
76561197969314107,2014-02-15,positivo
76561197969314107,2013-07-15,positivo
76561197969314107,2012-02-15,positivo
76561197969314107,2012-02-15,positivo
76561197969314107,2011-12-30,positivo
76561197969314107,2011-07-07,positivo
76561197969314107,2011-03-26,positivo
Pepsiporn,2014-06-14,neutral
76561197969434273,2014-07-09,negativo
76561197969434273,2014-01-01,positivo
76561197969434273,2013-12-30,positivo
76561197969434273,2013-12-20,negativo
76561197969434273,2013-12-20,positivo
SnakeTails,2014-06-29,negativo
76561197969678792,Posted February 2.,negativo
76561197969764991,Posted August 31.,positivo
76561197970097668,Posted June 24.,positivo
76561197970097668,2015-03-13,positivo
beuy,2015-01-25,negativo
Mullakatoo1,Posted April 11.,positivo
76561197970317038,2014-01-10,negativo
76561197970317038,2013-12-14,positivo
76561197970317038,2013-03-24,positivo
76561197970329595,2014-07-21,neutral
attic81,2014-12-27,positivo
attic81,Posted April 4.,negativo
attic81,2015-12-11,positivo
sandgroper,2013-08-06,negativo
sandgroper,2012-08-13,neutral
sandgroper,2013-06-24,negativo
sandgroper,2013-04-27,negativo
sandgroper,2012-09-30,negativo
TooEasyTeeZee,2014-05-07,neutral
76561197970767761,2014-07-07,positivo
XiphiqiX,2014-05-30,positivo
XiphiqiX,2012-12-11,positivo
GURNSBRAH,Posted August 14.,negativo
TheAussieBeast,2015-06-26,negativo
rEEzA_AU,2014-04-02,neutral
76561197970952528,2015-08-07,positivo
76561197970952528,2014-02-09,positivo
76561197970952528,2014-01-23,positivo
76561197970952528,2013-12-27,positivo
the_floor,2013-12-26,positivo
the_floor,2013-12-26,positivo
76561197971050940,Posted July 14.,negativo
76561197971407276,2015-11-29,positivo
76561197971440875,2015-10-08,positivo
imsuchfaggot,2015-09-14,neutral
imsuchfaggot,2014-07-09,neutral
76561197971541516,2015-11-11,positivo
icantwait,2014-08-16,negativo
icantwait,2014-01-25,positivo
icantwait,2014-01-25,positivo
icantwait,2013-08-03,positivo
icantwait,2013-07-21,positivo
icantwait,2013-01-28,positivo
icantwait,2013-01-24,positivo
icantwait,2012-02-13,positivo
icantwait,2011-12-27,positivo
Mowday,2014-06-23,positivo
76561197971851704,Posted August 9.,positivo
76561197971851704,2015-03-30,positivo
76561197971851704,Posted July 8.,positivo
76561197971851704,2014-01-19,positivo
ACasualGamer,2014-06-05,negativo
judgefudge101,2015-01-16,negativo
judgefudge101,2013-12-23,negativo
judgefudge101,2013-12-23,positivo
judgefudge101,2014-06-12,neutral
judgefudge101,2015-02-02,positivo
judgefudge101,2013-12-23,negativo
judgefudge101,2013-12-23,negativo
beanseller,Posted April 8.,positivo
beanseller,Posted April 6.,positivo
beanseller,Posted April 6.,neutral
beanseller,Posted April 15.,positivo
beanseller,2015-04-29,positivo
beanseller,2014-12-17,neutral
76561197972758795,2015-12-10,neutral
meatheads,2014-06-21,positivo
76561197973290663,2015-06-03,neutral
76561197973290663,2014-12-16,positivo
Dfeneck,2011-03-11,negativo
Dfeneck,2012-01-01,negativo
76561197974036386,2015-05-13,negativo
76561197974036386,2015-09-13,positivo
76561197974036386,2015-09-13,positivo
theultimatedan,2014-10-20,positivo
theultimatedan,2014-05-20,negativo
GMCamulos,2014-06-13,positivo
GMCamulos,2014-06-13,positivo
Brbarbera,2014-02-27,positivo
76561197975869516,2015-08-24,positivo
76561197975959500,2015-02-25,positivo
76561197975973976,2014-09-13,positivo
76561197976250649,2014-04-10,positivo
muttox,2013-04-07,positivo
muttox,2012-07-21,negativo
muttox,2012-07-13,positivo
burningfeetman,2012-04-04,positivo
burningfeetman,2012-04-04,negativo
burningfeetman,2012-02-25,negativo
burningfeetman,2011-12-27,negativo
burningfeetman,2011-12-26,positivo
burningfeetman,2011-12-24,positivo
burningfeetman,2011-09-22,positivo
burningfeetman,2011-05-17,negativo
76561197976546912,2015-09-28,negativo
76561197976546912,2015-03-27,positivo
76561197976546912,2014-06-23,positivo
76561197976684435,2015-01-31,positivo
zv_odd,2014-08-13,positivo
zv_odd,Posted January 21.,negativo
zv_odd,2015-05-25,negativo
zv_odd,Posted July 21.,negativo
zv_odd,Posted July 21.,positivo
zv_odd,2015-11-05,positivo
zv_odd,2015-06-29,positivo
zv_odd,2015-03-14,positivo
zv_odd,2014-09-19,positivo
76561197976939762,2013-12-19,positivo
76561197976939762,2015-01-22,negativo
axe_cop,2014-02-09,negativo
76561197977316974,2015-10-11,neutral
BigBangGameerss,2015-09-13,positivo
76561197977507720,2014-08-19,positivo
76561197977507720,2014-08-18,positivo
helenangel,2012-07-12,positivo
helenangel,2013-07-17,positivo
helenangel,Posted February 8.,positivo
moutopher,Posted June 24.,positivo
moutopher,Posted June 24.,positivo
moutopher,Posted June 24.,positivo
moutopher,Posted June 24.,neutral
moutopher,2015-11-17,negativo
moutopher,2015-01-14,positivo
dangermouse3,Posted April 24.,positivo
76561197977976937,2014-07-27,positivo
76561197977981554,Posted February 26.,negativo
76561197977981554,Posted February 26.,neutral
76561197977981554,Posted February 26.,neutral
ambosse,2015-04-27,neutral
ambosse,2015-04-11,negativo
ambosse,2015-04-27,neutral
ambosse,2014-04-16,positivo
ambosse,2015-06-10,neutral
ambosse,2015-04-10,positivo
ambosse,2015-04-10,positivo
ambosse,2015-03-07,neutral
ambosse,2015-03-07,positivo
elchig,2015-06-08,neutral
elchig,2015-08-17,negativo
elchig,2013-11-27,neutral
freeskinseu,Posted January 18.,negativo
freeskinseu,Posted January 7.,positivo
76561197979552509,2015-01-30,positivo
76561197979745311,2014-11-06,negativo
Technosis,2014-09-11,positivo
Technosis,2014-07-14,negativo
umbra_,2015-05-21,positivo
umbra_,2015-08-19,positivo
umbra_,2015-08-08,positivo
lan-k1,2015-11-16,positivo
lan-k1,2015-01-21,negativo
lan-k1,2015-11-01,positivo
lan-k1,2014-08-11,positivo
76561197980765740,Posted June 19.,neutral
76561197980811624,2014-01-16,positivo
76561197980811624,2014-02-16,negativo
csw,2014-10-06,positivo
76561197980886661,2014-02-09,neutral
76561197980886661,2014-01-19,neutral
76561197980886661,2014-01-06,neutral
76561197980886661,2014-01-06,neutral
76561197980886661,Posted July 29.,neutral
76561197980886661,2014-02-05,neutral
76561197981277493,2014-06-29,positivo
76561197981381850,2015-08-23,positivo
xquasar,2014-02-26,positivo
Zanctus,2014-02-11,positivo
76561197982124018,Posted May 11.,negativo
76561197982363029,2015-02-22,negativo
76561197982422966,2014-10-07,positivo
76561197982587661,2014-01-02,positivo
76561197982587661,2014-01-02,positivo
76561197982587661,2014-01-02,positivo
76561197982587661,2013-12-12,positivo
76561197982587661,2015-08-02,neutral
76561197982587661,2015-08-02,neutral
76561197982587661,2014-01-02,positivo
76561197982587661,2014-01-02,positivo
browntown,2014-03-01,positivo
TerryTateCYS,2014-05-31,positivo
TerryTateCYS,2015-10-16,neutral
d1o5,2014-07-03,neutral
GetaJob,2015-06-30,negativo
76561197983127652,2014-03-27,positivo
76561197983127652,2015-07-29,neutral
laddergoat1,2011-07-06,positivo
blindraven,2014-02-10,negativo
Tylluan,2011-02-15,positivo
Tylluan,2010-12-27,positivo
Tylluan,2010-12-11,negativo
Tylluan,2010-12-07,positivo
snakentheninja,Posted June 30.,positivo
roonyhd,Posted March 13.,positivo
gRimski,2013-12-27,neutral
gRimski,2013-07-16,negativo
drsaw,Posted January 9.,neutral
reowmeowmeow,2014-04-16,positivo
Pemalite,2014-07-22,positivo
Pemalite,2013-12-26,positivo
Pemalite,2015-02-26,positivo
Pemalite,2014-11-23,negativo
maxpopcornpower,Posted January 6.,negativo
76561197984327467,2015-05-11,negativo
76561197984327467,2015-05-11,positivo
76561197984327467,2015-05-11,positivo
76561197984327467,2015-01-03,negativo
vgaubersoldat,2014-07-30,positivo
tonir,2015-07-02,negativo
tonir,2011-12-28,negativo
bloodboot,2011-07-14,neutral
bloodboot,2014-07-08,negativo
bloodboot,2014-06-06,positivo
bloodboot,2012-08-07,negativo
bloodboot,2012-08-01,negativo
Danoli3,2014-03-30,positivo
Danoli3,2015-01-19,positivo
Danoli3,2015-05-12,positivo
Danoli3,2014-02-02,negativo
Danoli3,2013-12-28,positivo
Danoli3,2013-12-06,positivo
76561197985191301,2013-11-20,negativo
76561197985191301,2015-01-01,negativo
76561197985191301,2014-10-10,positivo
76561197985191301,2015-01-22,positivo
76561197985191301,2014-11-09,positivo
76561197985191301,2014-09-06,positivo
76561197985191301,2014-10-15,positivo
DougyFed,Posted March 13.,neutral
DougyFed,2014-05-27,positivo
DougyFed,2013-12-24,positivo
76561197985258383,2014-04-02,positivo
eliteacez21,2011-09-21,positivo
eliteacez21,2011-08-31,positivo
eliteacez21,2011-07-03,positivo
eliteacez21,2010-12-14,positivo
76561197985512782,Posted March 18.,positivo
76561197985512782,Posted March 19.,positivo
76561197985512782,Posted June 1.,positivo
76561197985512782,2014-03-20,positivo
76561197985512782,2015-01-10,positivo
76561197985512782,2015-01-10,positivo
76561197985512782,2015-01-10,positivo
76561197985512782,2015-01-10,positivo
sarge300491,2014-05-23,positivo
76561197985644714,2015-12-29,positivo
76561197985644714,2015-06-25,positivo
Philosoraptor,2013-12-21,positivo
oliversthebest,2015-07-06,positivo
76561197986214624,2015-11-08,positivo
76561197986214624,2013-12-24,negativo
76561197986678875,2013-12-22,neutral
76561197986678875,2013-12-22,positivo
76561197986678875,2014-01-11,positivo
TADOW,2014-05-03,positivo
TADOW,2014-05-03,positivo
Calepp,2012-07-24,neutral
76561197987442366,2014-01-13,positivo
PatrioticSteam7,2014-02-12,positivo
PatrioticSteam7,2014-01-01,positivo
PatrioticSteam7,2014-01-01,positivo
SnakeSS,2014-07-07,positivo
ytvdycvr7,2014-05-05,positivo
ZuRbii,2014-08-14,negativo
ZuRbii,2014-08-14,positivo
ZuRbii,2015-09-01,positivo
zayzayem,2011-09-29,neutral
zayzayem,2011-01-05,neutral
76561197987786431,2015-04-01,positivo
76561197988062821,2015-08-03,positivo
darklorddios,2014-10-06,positivo
darklorddios,2015-12-29,positivo
76561197988397124,2015-04-20,negativo
76561197988647146,Posted February 16.,positivo
76561197988785314,2015-07-30,positivo
76561197988785314,2014-02-21,positivo
Sitchy,2011-08-31,positivo
76561197988832553,2014-12-28,positivo
mazafuker3000,2014-07-09,neutral
mazafuker3000,2014-09-07,positivo
GongGury,2015-06-23,neutral
76561197989699885,2014-07-09,positivo
76561197989894094,2014-04-11,neutral
76561197990113354,2015-10-09,negativo
goatmehmeh,2015-12-27,positivo
goatmehmeh,2014-07-04,positivo
76561197990267442,2015-03-01,neutral
76561197990498142,2015-03-28,neutral
76561197990498142,2015-03-24,neutral
76561197990498142,2014-06-16,neutral
76561197990498142,2014-05-05,neutral
76561197990498142,2013-01-24,neutral
morebaconstrips,2013-12-12,positivo
zandypel,2014-06-23,positivo
Trinnexx,2015-03-29,positivo
76561197990890441,2015-01-07,negativo
mvplin11,2013-12-24,positivo
76561197991249235,2015-10-02,neutral
76561197991249235,2015-05-14,negativo
76561197991249235,2015-04-06,positivo
76561197991249235,2015-04-06,positivo
76561197991249235,2015-04-06,positivo
76561197991249235,2014-06-19,positivo
76561197991329759,Posted April 30.,neutral
76561197991329759,2015-10-28,negativo
76561197991329759,2015-01-08,positivo
76561197991329759,2013-08-15,negativo
76561197991329759,2013-08-09,positivo
76561197991329759,2012-06-01,negativo
dhon_,2014-12-27,positivo
76561197991380208,Posted August 26.,negativo
Sundazed93,Posted July 8.,negativo
barkboy,2014-06-19,negativo
GAycuntt,2015-12-06,positivo
WrightTheWrong,Posted March 8.,positivo
raynix,Posted June 5.,positivo
CBMC,2014-11-13,neutral
LeftofZen,2015-12-27,positivo
LeftofZen,2015-12-01,negativo
yougoyu,2014-06-16,neutral
76561197992466945,2014-03-07,neutral
funcountry,2014-01-08,positivo
MisterE68,2013-12-17,positivo
toyevo,2011-12-28,neutral
76561197993052158,2014-03-13,positivo
Seriusshit,2015-11-16,positivo
rushworld99,Posted March 30.,negativo
rushworld99,2015-08-26,positivo
davidmkan,2014-04-12,positivo
776561197993302128,2014-11-02,positivo
776561197993302128,2014-11-06,positivo
776561197993302128,2015-08-28,positivo
776561197993302128,2014-10-18,negativo
776561197993302128,2014-04-12,positivo
yourdaemon,Posted June 8.,positivo
nyclix,Posted April 3.,negativo
76561197993617677,Posted February 12.,positivo
76561197993617677,2015-02-16,positivo
76561197993617677,2012-07-14,positivo
76561197993703392,2015-07-23,positivo
theroleplaygamer,2015-01-23,positivo
theroleplaygamer,2015-04-21,positivo
theroleplaygamer,Posted June 4.,positivo
theroleplaygamer,Posted August 12.,negativo
76561197993759720,Posted July 31.,positivo
76561197993759720,2015-03-02,positivo
76561197993759720,2014-07-27,positivo
76561197993759720,2014-06-08,positivo
jehzhouse,2015-08-21,negativo
jehzhouse,2015-04-07,positivo
76561197993896367,2014-05-31,neutral
76561197993896367,2013-12-23,positivo
76561197994033447,2015-01-22,negativo
worldshader,Posted April 27.,positivo
worldshader,2014-01-31,negativo
76561197994242039,2014-04-18,positivo
ringostingo,2013-12-04,positivo
76561197994320177,2014-05-23,positivo
76561197994407560,2014-06-21,positivo
76561197994573217,2015-05-27,negativo
rafappt,2015-12-16,neutral
rafappt,2015-12-16,positivo
violentmacbeth,2013-07-28,positivo
likeabauxite,2012-08-11,positivo
76561197994946704,Posted January 26.,neutral
76561197994946704,Posted August 6.,negativo
76561197994950912,2014-01-12,positivo
76561197995087932,Posted September 2.,negativo
Cosilan,2013-06-27,positivo
Cosilan,2013-12-21,positivo
daytripper2010,2014-03-09,positivo
76561197995146832,2015-05-17,positivo
76561197995165843,2015-11-03,positivo
phooks,2014-02-19,neutral
Hav0ckSpAwns,2012-02-23,negativo
Hav0ckSpAwns,2011-10-26,positivo
Hav0ckSpAwns,2011-08-19,positivo
Hav0ckSpAwns,2011-03-10,positivo
Fazler,2015-08-13,neutral
maestroharry,2014-03-16,negativo
couchstyle,Posted January 27.,negativo
couchstyle,Posted January 27.,positivo
couchstyle,Posted January 27.,negativo
couchstyle,Posted January 19.,negativo
couchstyle,Posted January 3.,positivo
76561197995958796,2014-07-18,negativo
durry_rd,Posted April 19.,negativo
Nickz_,Posted April 2.,positivo
Nickz_,2015-08-22,positivo
Nickz_,2015-07-06,positivo
Nickz_,2014-07-08,neutral
Nickz_,2013-05-11,positivo
FonZ9134,Posted March 28.,neutral
haydenmaier1993,2014-01-06,positivo
haydenmaier1993,2013-10-08,positivo
haydenmaier1993,2012-05-12,positivo
haydenmaier1993,2011-12-27,positivo
tommyjacobs,2013-12-16,negativo
76561197996722445,2015-01-22,neutral
76561197996802983,2015-11-20,neutral
76561197996935989,2014-11-03,positivo
76561197996935989,2015-06-18,positivo
76561197996957782,Posted January 10.,positivo
76561197996957782,Posted January 6.,positivo
hellfireholle,2015-04-19,positivo
76561197997056013,2014-02-27,negativo
gojirasan,2014-04-24,positivo
Grant1ey,2012-09-05,positivo
Grant1ey,2011-12-29,positivo
76561197997633623,2014-01-04,negativo
76561197997633623,2014-01-04,neutral
76561197997633623,2014-01-04,neutral
76561197997633623,2014-01-04,negativo
76561197997633623,2014-01-04,negativo
76561197997633623,2013-12-23,positivo
cyberpunkone,2014-12-06,negativo
cyberpunkone,2014-01-24,positivo
cyberpunkone,2014-02-25,positivo
76561197998189696,2014-03-08,negativo
SuperficialWounds,2015-02-10,positivo
SuperficialWounds,2015-06-11,positivo
miniandrewmini,2013-03-29,positivo
miniandrewmini,Posted January 24.,negativo
miniandrewmini,2014-05-31,positivo
76561197998276287,Posted July 22.,positivo
m0ey,2014-04-19,positivo
knivesstryfe,Posted February 11.,positivo
snoe,2014-02-02,neutral
snoe,2015-06-11,negativo
snoe,2014-02-18,neutral
snoe,2013-12-31,positivo
snoe,2013-01-03,positivo
76561197998355213,2013-12-10,positivo
76561197998355213,2014-04-14,positivo
Spadge5000,2013-12-01,neutral
Spadge5000,2014-07-03,neutral
76561197998469677,2014-06-22,positivo
djcorrosive,2014-05-10,positivo
Jacknes,2014-06-23,positivo
Aredus,2011-07-07,positivo
Aredus,2011-07-03,positivo
justsomecat,2014-12-14,negativo
76561197998812220,2012-12-01,positivo
76561197998960814,2014-11-06,positivo
76561197998960814,2012-09-18,neutral
deqwas,2014-08-08,negativo
76561197999136707,2013-12-09,positivo
repdota,2013-11-26,negativo
repdota,2014-03-11,neutral
-2SV-vuLB-Kg,2015-01-12,positivo
-2SV-vuLB-Kg,2014-10-28,positivo
-2SV-vuLB-Kg,2014-10-19,positivo
-2SV-vuLB-Kg,2014-10-07,positivo
-2SV-vuLB-Kg,2014-10-15,positivo
serpentine19,2014-04-10,negativo
76561197999327663,2014-01-05,positivo
76561197999327663,Posted March 6.,negativo
76561197999327663,2013-12-12,negativo
abloogywoogywoo,2013-12-02,positivo
76561197999370899,2014-06-21,positivo
1263512533427542734,2014-12-18,positivo
1263512533427542734,2015-02-24,negativo
ifiwasasian,2015-08-20,positivo
Pnakotic_etheldreda,2014-08-07,positivo
dusskK,2014-08-14,positivo
kazanmor,2015-09-24,positivo
kazanmor,2015-09-18,positivo
kazanmor,2015-09-15,positivo
kazanmor,2015-09-09,positivo
kazanmor,2015-10-17,positivo
kazanmor,Posted March 6.,positivo
yissssssssssssssssssssssssss,2014-08-09,negativo
yissssssssssssssssssssssssss,2014-08-09,positivo
yissssssssssssssssssssssssss,2012-12-25,positivo
yissssssssssssssssssssssssss,2011-12-27,negativo
Borwell,2015-01-16,positivo
qisforBAWS-AHHh,Posted March 6.,negativo
76561197999775723,2014-04-08,positivo
kafei0328,Posted March 18.,neutral
kafei0328,2015-12-14,neutral
SKARRRMaera,2014-01-18,positivo
Aloz1,2014-08-16,positivo
newo24,Posted February 12.,positivo
76561197999882687,2013-12-24,positivo
jasonmus,Posted April 30.,negativo
76561198000121873,2015-06-27,positivo
viihdavanzo,2015-09-09,neutral
viihdavanzo,2015-09-09,neutral
killahmatic,2011-07-02,neutral
gboxmedia,2014-02-18,positivo
julious,2014-02-14,positivo
julious,2014-01-02,positivo
76561198000733744,2014-08-22,positivo
76561198000733744,2014-04-16,positivo
76561198000733744,Posted April 25.,positivo
76561198000889832,Posted February 18.,positivo
76561198000889832,2014-12-06,positivo
76561198000889832,2015-06-05,positivo
76561198000889832,2013-12-21,negativo
76561198000889832,Posted April 19.,positivo
markforex,2014-06-29,positivo
76561198000966319,2013-07-02,positivo
76561198000966319,2011-12-28,negativo
Gcthemonkey,2014-11-27,negativo
Gcthemonkey,2014-11-26,neutral
76561198001115538,2014-01-06,positivo
Bashrrr,2014-02-24,positivo
KrazehKitteh,2015-01-20,neutral
KrazehKitteh,2014-08-06,positivo
76561198001346295,2014-10-07,negativo
holbee,2015-01-17,positivo
76561198001630399,2014-05-22,neutral
Skullrider101,2014-01-12,positivo
Skullrider101,2013-12-11,negativo
J-BwB,2015-02-03,positivo
J-BwB,2015-10-22,positivo
J-BwB,2015-07-21,positivo
J-BwB,2015-10-28,positivo
J-BwB,2015-01-19,positivo
76561198001836842,2014-06-25,neutral
76561198001898634,2015-07-12,positivo
revalation90,2011-02-17,neutral
marunelgales,2014-11-17,positivo
Ownaj,2014-10-29,negativo
lvl85rouge,2013-12-10,neutral
76561198002210067,2014-01-06,negativo
76561198002311337,Posted April 2.,negativo
76561198002311337,Posted April 27.,negativo
76561198002311337,2015-06-01,positivo
clopsicle,Posted July 10.,positivo
76561198002996759,2015-12-12,positivo
76561198002996759,2015-03-15,neutral
bungiester,2014-05-10,neutral
skratchet,2014-06-29,negativo
skratchet,2015-06-18,positivo
poldeN,2014-10-16,positivo
poldeN,2014-05-14,positivo
poldeN,2014-10-26,positivo
poldeN,2013-12-16,neutral
poldeN,2014-10-26,negativo
poldeN,2014-10-26,positivo
poldeN,2014-09-22,positivo
randymustache,2014-01-12,negativo
fudgewaffles,2015-06-11,neutral
76561198003607025,2014-07-14,negativo
76561198003702006,Posted May 4.,negativo
76561198003735361,2014-11-15,neutral
Xandraba,2014-06-30,positivo
flakka91,2014-05-24,positivo
gummyfrog,2014-09-01,neutral
76561198004058147,2013-12-01,negativo
76561198004163464,2014-01-11,positivo
76561198004166916,2015-07-01,positivo
76561198004173845,2014-06-20,positivo
rav33nooo,2014-01-28,positivo
empirestate96,2015-06-23,positivo
empirestate96,2013-12-17,positivo
empirestate96,2015-12-28,neutral
76561198004200104,2015-04-06,positivo
